../../data/geometry3k/symbols/1007.png,418,196,480,227,double bar
../../data/geometry3k/symbols/1007.png,196,65,226,97,bar
../../data/geometry3k/symbols/1007.png,355,67,385,99,bar
../../data/geometry3k/symbols/1007.png,236,7,276,39,text
../../data/geometry3k/symbols/1007.png,393,11,425,45,text
../../data/geometry3k/symbols/1007.png,539,99,564,140,text
../../data/geometry3k/symbols/1007.png,515,196,552,227,text
../../data/geometry3k/symbols/1007.png,171,81,193,109,text
../../data/geometry3k/symbols/1007.png,218,85,239,109,text
../../data/geometry3k/symbols/1007.png,160,115,179,143,text
../../data/geometry3k/symbols/1007.png,194,117,219,143,text
../../data/geometry3k/symbols/1007.png,336,82,355,109,text
../../data/geometry3k/symbols/1007.png,375,82,401,109,text
../../data/geometry3k/symbols/1007.png,320,117,339,143,text
../../data/geometry3k/symbols/1007.png,355,117,380,145,text
../../data/geometry3k/symbols/1007.png,113,180,135,208,text
../../data/geometry3k/symbols/1007.png,154,180,183,208,text
../../data/geometry3k/symbols/1007.png,91,216,120,243,text
../../data/geometry3k/symbols/1007.png,133,217,164,245,text
../../data/geometry3k/symbols/1007.png,267,179,297,208,text
../../data/geometry3k/symbols/1007.png,314,181,348,208,text
../../data/geometry3k/symbols/1007.png,248,217,277,243,text
../../data/geometry3k/symbols/1007.png,292,216,326,246,text
../../data/geometry3k/symbols/1008.png,306,13,326,41,text
../../data/geometry3k/symbols/1008.png,385,156,417,183,text
../../data/geometry3k/symbols/1008.png,298,176,324,205,text
../../data/geometry3k/symbols/1008.png,337,174,353,202,text
../../data/geometry3k/symbols/1008.png,287,146,321,173,perpendicular
../../data/geometry3k/symbols/1008.png,195,174,226,199,text
../../data/geometry3k/symbols/1008.png,28,155,49,185,text
../../data/geometry3k/symbols/1009.png,394,126,420,156,text
../../data/geometry3k/symbols/1009.png,259,104,286,135,text
../../data/geometry3k/symbols/1009.png,195,144,225,173,text
../../data/geometry3k/symbols/1009.png,126,149,155,177,text
../../data/geometry3k/symbols/1009.png,114,102,147,133,text
../../data/geometry3k/symbols/1009.png,37,127,53,157,text
../../data/geometry3k/symbols/101.png,191,10,220,44,text
../../data/geometry3k/symbols/101.png,372,124,392,149,text
../../data/geometry3k/symbols/101.png,303,99,319,123,text
../../data/geometry3k/symbols/101.png,147,122,170,150,text
../../data/geometry3k/symbols/101.png,159,166,189,204,text
../../data/geometry3k/symbols/101.png,286,159,328,204,perpendicular
../../data/geometry3k/symbols/101.png,337,40,379,77,perpendicular
../../data/geometry3k/symbols/1010.png,330,42,378,95,text
../../data/geometry3k/symbols/1010.png,307,143,350,189,text
../../data/geometry3k/symbols/1010.png,162,190,220,236,text
../../data/geometry3k/symbols/1010.png,128,314,197,360,text
../../data/geometry3k/symbols/1010.png,52,362,101,411,text
../../data/geometry3k/symbols/1010.png,198,365,251,411,text
../../data/geometry3k/symbols/1010.png,438,221,556,267,text
../../data/geometry3k/symbols/1010.png,327,364,371,410,text
../../data/geometry3k/symbols/1010.png,428,313,492,358,text
../../data/geometry3k/symbols/1010.png,385,366,506,411,text
../../data/geometry3k/symbols/1010.png,533,363,575,409,text
../../data/geometry3k/symbols/1010.png,313,320,357,367,perpendicular
../../data/geometry3k/symbols/1011.png,77,25,99,56,text
../../data/geometry3k/symbols/1011.png,111,30,137,61,text
../../data/geometry3k/symbols/1011.png,35,78,83,112,text
../../data/geometry3k/symbols/1011.png,83,125,124,156,text
../../data/geometry3k/symbols/1011.png,136,80,156,109,text
../../data/geometry3k/symbols/1011.png,229,76,269,111,text
../../data/geometry3k/symbols/1013.png,502,69,540,117,text
../../data/geometry3k/symbols/1013.png,359,144,409,195,text
../../data/geometry3k/symbols/1013.png,274,220,317,267,text
../../data/geometry3k/symbols/1013.png,367,241,410,283,text
../../data/geometry3k/symbols/1013.png,475,310,514,369,text
../../data/geometry3k/symbols/1013.png,409,311,438,357,text
../../data/geometry3k/symbols/1013.png,389,370,429,417,text
../../data/geometry3k/symbols/1013.png,272,477,302,532,text
../../data/geometry3k/symbols/1013.png,68,387,110,444,text
../../data/geometry3k/symbols/1013.png,442,532,492,582,text
../../data/geometry3k/symbols/1014.png,166,7,199,45,text
../../data/geometry3k/symbols/1014.png,150,93,194,125,text
../../data/geometry3k/symbols/1014.png,226,153,262,186,text
../../data/geometry3k/symbols/1014.png,195,247,241,280,text
../../data/geometry3k/symbols/1014.png,248,287,275,319,text
../../data/geometry3k/symbols/1014.png,141,288,164,314,text
../../data/geometry3k/symbols/1014.png,24,288,56,320,text
../../data/geometry3k/symbols/1015.png,306,17,364,64,text
../../data/geometry3k/symbols/1015.png,551,196,589,252,text
../../data/geometry3k/symbols/1015.png,511,308,544,351,text
../../data/geometry3k/symbols/1015.png,191,88,218,128,text
../../data/geometry3k/symbols/1015.png,74,202,118,243,text
../../data/geometry3k/symbols/1015.png,185,377,234,423,text
../../data/geometry3k/symbols/1015.png,429,380,481,428,text
../../data/geometry3k/symbols/1015.png,307,376,357,420,text
../../data/geometry3k/symbols/1015.png,258,453,301,500,text
../../data/geometry3k/symbols/1015.png,444,596,486,644,text
../../data/geometry3k/symbols/1015.png,73,592,116,641,text
../../data/geometry3k/symbols/1015.png,107,685,137,725,text
../../data/geometry3k/symbols/1015.png,166,742,225,784,text
../../data/geometry3k/symbols/1015.png,344,740,390,784,text
../../data/geometry3k/symbols/1015.png,137,648,189,697,triple bar
../../data/geometry3k/symbols/1015.png,182,537,226,587,triple bar
../../data/geometry3k/symbols/1015.png,330,533,379,584,triple bar
../../data/geometry3k/symbols/1015.png,366,647,427,700,triple bar
../../data/geometry3k/symbols/1015.png,413,120,457,172,bar
../../data/geometry3k/symbols/1015.png,210,126,255,169,bar
../../data/geometry3k/symbols/1015.png,152,269,214,320,double bar
../../data/geometry3k/symbols/1015.png,458,274,506,321,double bar
../../data/geometry3k/symbols/1016.png,357,36,395,80,text
../../data/geometry3k/symbols/1016.png,142,93,266,133,text
../../data/geometry3k/symbols/1016.png,48,227,91,269,text
../../data/geometry3k/symbols/1016.png,324,239,425,279,text
../../data/geometry3k/symbols/1016.png,501,92,547,134,text
../../data/geometry3k/symbols/1016.png,661,229,697,270,text
../../data/geometry3k/symbols/1016.png,232,126,270,181,bar
../../data/geometry3k/symbols/1016.png,478,125,516,180,bar
../../data/geometry3k/symbols/1017.png,52,48,73,78,text
../../data/geometry3k/symbols/1017.png,9,59,40,92,text
../../data/geometry3k/symbols/1017.png,51,91,74,120,text
../../data/geometry3k/symbols/1017.png,51,128,72,158,text
../../data/geometry3k/symbols/1017.png,161,112,183,140,text
../../data/geometry3k/symbols/1017.png,195,144,223,176,text
../../data/geometry3k/symbols/1017.png,195,223,223,254,text
../../data/geometry3k/symbols/1017.png,162,231,182,258,text
../../data/geometry3k/symbols/1017.png,162,190,181,218,text
../../data/geometry3k/symbols/1017.png,163,155,183,183,text
../../data/geometry3k/symbols/1017.png,53,171,73,201,text
../../data/geometry3k/symbols/1017.png,12,136,38,168,text
../../data/geometry3k/symbols/1017.png,94,98,126,129,parallel
../../data/geometry3k/symbols/1017.png,93,176,125,207,parallel
../../data/geometry3k/symbols/1017.png,173,57,200,118,double parallel
../../data/geometry3k/symbols/1017.png,33,195,60,256,double parallel
../../data/geometry3k/symbols/1018.png,326,152,484,213,text
../../data/geometry3k/symbols/1018.png,387,280,544,345,text
../../data/geometry3k/symbols/1018.png,568,276,726,336,text
../../data/geometry3k/symbols/1018.png,91,281,170,329,text
../../data/geometry3k/symbols/1019.png,258,2,280,26,text
../../data/geometry3k/symbols/1019.png,328,88,344,110,text
../../data/geometry3k/symbols/1019.png,247,107,263,128,text
../../data/geometry3k/symbols/1019.png,310,188,327,210,text
../../data/geometry3k/symbols/1019.png,382,185,403,208,text
../../data/geometry3k/symbols/1019.png,257,191,278,213,text
../../data/geometry3k/symbols/1019.png,46,185,66,208,text
../../data/geometry3k/symbols/1019.png,248,34,285,70,perpendicular
../../data/geometry3k/symbols/1019.png,242,158,277,189,perpendicular
../../data/geometry3k/symbols/102.png,187,9,209,42,text
../../data/geometry3k/symbols/102.png,159,79,208,109,text
../../data/geometry3k/symbols/102.png,79,94,138,124,text
../../data/geometry3k/symbols/102.png,132,119,161,151,text
../../data/geometry3k/symbols/102.png,10,168,39,201,text
../../data/geometry3k/symbols/1020.png,123,79,138,97,text
../../data/geometry3k/symbols/1020.png,155,138,173,162,text
../../data/geometry3k/symbols/1020.png,120,175,143,200,text
../../data/geometry3k/symbols/1021.png,358,5,390,44,text
../../data/geometry3k/symbols/1021.png,413,79,460,115,text
../../data/geometry3k/symbols/1021.png,458,155,490,183,text
../../data/geometry3k/symbols/1021.png,654,211,695,250,text
../../data/geometry3k/symbols/1021.png,703,259,761,297,text
../../data/geometry3k/symbols/1021.png,728,304,760,342,text
../../data/geometry3k/symbols/1021.png,546,275,572,313,text
../../data/geometry3k/symbols/1021.png,525,349,571,375,text
../../data/geometry3k/symbols/1021.png,635,417,689,456,text
../../data/geometry3k/symbols/1021.png,539,423,577,461,text
../../data/geometry3k/symbols/1021.png,722,399,758,442,text
../../data/geometry3k/symbols/1021.png,284,336,401,389,text
../../data/geometry3k/symbols/1021.png,457,316,489,345,text
../../data/geometry3k/symbols/1021.png,160,116,193,150,text
../../data/geometry3k/symbols/1021.png,140,212,200,252,text
../../data/geometry3k/symbols/1021.png,166,359,200,391,text
../../data/geometry3k/symbols/1021.png,338,49,385,91,angle
../../data/geometry3k/symbols/1021.png,182,131,237,179,double angle
../../data/geometry3k/symbols/1021.png,194,303,254,360,triple angle
../../data/geometry3k/symbols/1021.png,651,246,690,283,angle
../../data/geometry3k/symbols/1021.png,558,284,607,334,double angle
../../data/geometry3k/symbols/1021.png,567,386,608,427,triple angle
../../data/geometry3k/symbols/1022.png,250,29,292,79,text
../../data/geometry3k/symbols/1022.png,70,213,113,265,text
../../data/geometry3k/symbols/1022.png,99,313,140,361,text
../../data/geometry3k/symbols/1022.png,224,179,264,226,text
../../data/geometry3k/symbols/1022.png,286,242,348,285,text
../../data/geometry3k/symbols/1022.png,429,214,467,261,text
../../data/geometry3k/symbols/1022.png,214,273,277,316,text
../../data/geometry3k/symbols/1022.png,261,199,307,239,perpendicular
../../data/geometry3k/symbols/1022.png,299,389,335,428,text
../../data/geometry3k/symbols/1023.png,76,40,114,79,text
../../data/geometry3k/symbols/1023.png,71,265,111,310,text
../../data/geometry3k/symbols/1023.png,317,124,358,171,text
../../data/geometry3k/symbols/1023.png,564,37,599,82,text
../../data/geometry3k/symbols/1023.png,550,265,599,311,text
../../data/geometry3k/symbols/1024.png,38,19,58,46,text
../../data/geometry3k/symbols/1024.png,129,43,150,66,text
../../data/geometry3k/symbols/1024.png,9,76,41,105,text
../../data/geometry3k/symbols/1025.png,191,109,259,142,text
../../data/geometry3k/symbols/1025.png,47,112,85,139,text
../../data/geometry3k/symbols/1025.png,123,19,153,49,text
../../data/geometry3k/symbols/1025.png,106,222,174,253,text
../../data/geometry3k/symbols/1025.png,221,226,246,257,text
../../data/geometry3k/symbols/1025.png,20,228,55,256,text
../../data/geometry3k/symbols/1026.png,112,57,197,99,text
../../data/geometry3k/symbols/1026.png,110,9,124,35,bar
../../data/geometry3k/symbols/1026.png,198,110,226,120,bar
../../data/geometry3k/symbols/1026.png,113,198,123,222,bar
../../data/geometry3k/symbols/1026.png,8,111,36,122,bar
../../data/geometry3k/symbols/1026.png,186,15,223,50,perpendicular
../../data/geometry3k/symbols/1026.png,19,185,50,216,perpendicular
../../data/geometry3k/symbols/1027.png,122,24,141,46,text
../../data/geometry3k/symbols/1027.png,37,55,57,76,text
../../data/geometry3k/symbols/1027.png,160,50,180,73,text
../../data/geometry3k/symbols/1027.png,90,110,115,135,text
../../data/geometry3k/symbols/1027.png,30,131,52,152,text
../../data/geometry3k/symbols/1027.png,163,140,181,161,text
../../data/geometry3k/symbols/1028.png,77,57,113,102,text
../../data/geometry3k/symbols/1028.png,255,33,371,84,text
../../data/geometry3k/symbols/1028.png,492,57,539,105,text
../../data/geometry3k/symbols/1028.png,205,233,319,283,text
../../data/geometry3k/symbols/1028.png,441,305,479,349,text
../../data/geometry3k/symbols/1028.png,276,187,318,236,bar
../../data/geometry3k/symbols/1028.png,291,86,333,135,bar
../../data/geometry3k/symbols/1029.png,139,10,153,34,text
../../data/geometry3k/symbols/1029.png,251,101,266,119,text
../../data/geometry3k/symbols/1029.png,204,51,242,77,text
../../data/geometry3k/symbols/1029.png,65,45,102,73,text
../../data/geometry3k/symbols/103.png,285,17,340,66,text
../../data/geometry3k/symbols/103.png,399,82,571,148,text
../../data/geometry3k/symbols/103.png,19,224,196,277,text
../../data/geometry3k/symbols/103.png,352,265,437,312,text
../../data/geometry3k/symbols/103.png,168,307,203,352,text
../../data/geometry3k/symbols/103.png,345,332,374,386,text
../../data/geometry3k/symbols/1030.png,251,84,275,116,text
../../data/geometry3k/symbols/1030.png,141,10,168,38,text
../../data/geometry3k/symbols/1030.png,24,85,54,115,text
../../data/geometry3k/symbols/1030.png,123,57,170,84,text
../../data/geometry3k/symbols/1030.png,131,199,173,227,text
../../data/geometry3k/symbols/1030.png,131,163,167,199,perpendicular
../../data/geometry3k/symbols/1031.png,144,1,175,28,text
../../data/geometry3k/symbols/1031.png,256,84,284,114,text
../../data/geometry3k/symbols/1031.png,26,83,53,111,text
../../data/geometry3k/symbols/1031.png,70,87,106,114,text
../../data/geometry3k/symbols/1031.png,134,44,182,73,text
../../data/geometry3k/symbols/1031.png,193,148,222,172,bar
../../data/geometry3k/symbols/1031.png,93,147,120,168,bar
../../data/geometry3k/symbols/1031.png,196,50,215,82,double bar
../../data/geometry3k/symbols/1031.png,94,51,119,81,double bar
../../data/geometry3k/symbols/1031.png,145,224,171,254,text
../../data/geometry3k/symbols/1032.png,304,14,348,70,text
../../data/geometry3k/symbols/1032.png,353,109,392,161,text
../../data/geometry3k/symbols/1032.png,394,209,426,256,text
../../data/geometry3k/symbols/1032.png,99,278,148,325,text
../../data/geometry3k/symbols/1032.png,402,88,447,135,text
../../data/geometry3k/symbols/1032.png,297,112,342,163,perpendicular
../../data/geometry3k/symbols/1032.png,180,144,228,192,bar
../../data/geometry3k/symbols/1032.png,230,225,265,273,bar
../../data/geometry3k/symbols/1033.png,110,3,187,31,text
../../data/geometry3k/symbols/1033.png,3,80,76,106,text
../../data/geometry3k/symbols/1033.png,181,147,255,174,text
../../data/geometry3k/symbols/1033.png,285,67,342,91,text
../../data/geometry3k/symbols/1034.png,236,108,262,141,text
../../data/geometry3k/symbols/1035.png,175,5,344,62,text
../../data/geometry3k/symbols/1035.png,264,82,469,132,text
../../data/geometry3k/symbols/1035.png,90,227,179,273,text
../../data/geometry3k/symbols/1035.png,247,302,406,354,text
../../data/geometry3k/symbols/1036.png,56,142,120,175,text
../../data/geometry3k/symbols/1036.png,156,132,191,170,text
../../data/geometry3k/symbols/1037.png,332,39,363,70,angle
../../data/geometry3k/symbols/1037.png,97,147,131,169,angle
../../data/geometry3k/symbols/1037.png,450,26,483,59,double angle
../../data/geometry3k/symbols/1037.png,72,83,104,116,double angle
../../data/geometry3k/symbols/1037.png,394,147,441,190,triple angle
../../data/geometry3k/symbols/1037.png,158,98,212,140,triple angle
../../data/geometry3k/symbols/1037.png,393,10,418,36,text
../../data/geometry3k/symbols/1037.png,485,1,508,31,text
../../data/geometry3k/symbols/1037.png,312,28,335,58,text
../../data/geometry3k/symbols/1037.png,309,199,338,231,text
../../data/geometry3k/symbols/1037.png,379,193,400,224,text
../../data/geometry3k/symbols/1037.png,425,174,452,202,text
../../data/geometry3k/symbols/1037.png,189,81,217,112,text
../../data/geometry3k/symbols/1037.png,213,116,265,143,text
../../data/geometry3k/symbols/1037.png,233,150,263,179,text
../../data/geometry3k/symbols/1037.png,46,66,72,97,text
../../data/geometry3k/symbols/1037.png,85,170,111,198,text
../../data/geometry3k/symbols/1037.png,37,124,88,151,text
../../data/geometry3k/symbols/1038.png,8,96,38,125,text
../../data/geometry3k/symbols/1038.png,312,175,377,203,text
../../data/geometry3k/symbols/1038.png,84,172,161,201,text
../../data/geometry3k/symbols/1038.png,231,108,259,141,text
../../data/geometry3k/symbols/1038.png,60,51,93,75,bar
../../data/geometry3k/symbols/1038.png,142,119,166,143,bar
../../data/geometry3k/symbols/1038.png,164,150,187,177,double angle
../../data/geometry3k/symbols/1038.png,378,152,395,178,double angle
../../data/geometry3k/symbols/1038.png,26,28,51,42,angle
../../data/geometry3k/symbols/1038.png,244,57,261,70,angle
../../data/geometry3k/symbols/1038.png,277,68,304,98,double bar
../../data/geometry3k/symbols/1038.png,354,127,377,155,double bar
../../data/geometry3k/symbols/1039.png,256,105,286,136,text
../../data/geometry3k/symbols/1039.png,258,157,290,186,text
../../data/geometry3k/symbols/1039.png,250,258,271,282,text
../../data/geometry3k/symbols/1039.png,251,212,276,240,text
../../data/geometry3k/symbols/1039.png,208,144,236,174,text
../../data/geometry3k/symbols/1039.png,209,97,239,125,text
../../data/geometry3k/symbols/1039.png,222,245,242,274,text
../../data/geometry3k/symbols/1039.png,220,205,239,233,text
../../data/geometry3k/symbols/1039.png,110,70,139,93,text
../../data/geometry3k/symbols/1039.png,104,112,133,141,text
../../data/geometry3k/symbols/1039.png,71,105,90,133,text
../../data/geometry3k/symbols/1039.png,64,59,94,87,text
../../data/geometry3k/symbols/1039.png,103,171,127,199,text
../../data/geometry3k/symbols/1039.png,76,165,93,194,text
../../data/geometry3k/symbols/1039.png,103,212,125,239,text
../../data/geometry3k/symbols/1039.png,76,208,93,235,text
../../data/geometry3k/symbols/1039.png,143,106,206,140,double parallel
../../data/geometry3k/symbols/1039.png,145,208,203,240,double parallel
../../data/geometry3k/symbols/1039.png,84,137,111,170,parallel
../../data/geometry3k/symbols/1039.png,234,148,257,178,parallel
../../data/geometry3k/symbols/104.png,38,127,64,152,perpendicular
../../data/geometry3k/symbols/104.png,30,21,54,47,text
../../data/geometry3k/symbols/104.png,15,94,34,116,text
../../data/geometry3k/symbols/104.png,31,154,54,178,text
../../data/geometry3k/symbols/104.png,142,151,159,174,text
../../data/geometry3k/symbols/104.png,179,119,215,145,text
../../data/geometry3k/symbols/104.png,143,66,158,84,text
../../data/geometry3k/symbols/104.png,45,72,82,97,text
../../data/geometry3k/symbols/104.png,293,153,316,181,text
../../data/geometry3k/symbols/1040.png,267,6,282,23,text
../../data/geometry3k/symbols/1040.png,252,28,275,47,text
../../data/geometry3k/symbols/1040.png,39,6,57,21,text
../../data/geometry3k/symbols/1040.png,80,27,96,42,text
../../data/geometry3k/symbols/1040.png,161,68,183,88,text
../../data/geometry3k/symbols/1040.png,152,92,169,112,text
../../data/geometry3k/symbols/1040.png,276,69,299,88,text
../../data/geometry3k/symbols/1040.png,304,93,321,112,text
../../data/geometry3k/symbols/1041.png,420,71,564,126,text
../../data/geometry3k/symbols/1041.png,174,122,319,169,text
../../data/geometry3k/symbols/1041.png,404,236,442,283,text
../../data/geometry3k/symbols/1041.png,473,284,500,327,text
../../data/geometry3k/symbols/1041.png,334,38,375,75,text
../../data/geometry3k/symbols/1041.png,155,77,190,119,text
../../data/geometry3k/symbols/1041.png,92,232,235,287,text
../../data/geometry3k/symbols/1041.png,17,289,50,332,text
../../data/geometry3k/symbols/1042.png,176,24,250,50,text
../../data/geometry3k/symbols/1042.png,233,90,301,116,text
../../data/geometry3k/symbols/1042.png,93,132,163,159,text
../../data/geometry3k/symbols/1042.png,35,61,89,87,text
../../data/geometry3k/symbols/1043.png,41,98,80,128,text
../../data/geometry3k/symbols/1044.png,18,9,45,42,text
../../data/geometry3k/symbols/1044.png,152,14,185,38,text
../../data/geometry3k/symbols/1044.png,310,21,333,53,text
../../data/geometry3k/symbols/1044.png,43,89,74,118,text
../../data/geometry3k/symbols/1044.png,86,154,115,183,text
../../data/geometry3k/symbols/1044.png,91,116,128,151,perpendicular
../../data/geometry3k/symbols/1047.png,194,86,241,114,text
../../data/geometry3k/symbols/1047.png,67,20,115,44,text
../../data/geometry3k/symbols/1047.png,39,106,65,131,text
../../data/geometry3k/symbols/1048.png,31,20,58,48,text
../../data/geometry3k/symbols/1048.png,182,22,209,54,text
../../data/geometry3k/symbols/1048.png,65,178,125,213,text
../../data/geometry3k/symbols/1048.png,195,248,243,278,text
../../data/geometry3k/symbols/1048.png,250,235,288,270,perpendicular
../../data/geometry3k/symbols/1048.png,289,227,313,259,text
../../data/geometry3k/symbols/1048.png,306,299,336,336,text
../../data/geometry3k/symbols/1048.png,227,309,286,337,text
../../data/geometry3k/symbols/1048.png,172,303,203,336,text
../../data/geometry3k/symbols/1049.png,196,75,224,110,text
../../data/geometry3k/symbols/1049.png,233,107,257,140,text
../../data/geometry3k/symbols/1049.png,166,108,189,138,text
../../data/geometry3k/symbols/1049.png,171,153,194,186,text
../../data/geometry3k/symbols/1049.png,244,151,269,186,text
../../data/geometry3k/symbols/1049.png,207,167,228,204,text
../../data/geometry3k/symbols/1049.png,295,231,335,266,text
../../data/geometry3k/symbols/1049.png,189,229,216,264,text
../../data/geometry3k/symbols/1049.png,143,229,172,266,text
../../data/geometry3k/symbols/1049.png,246,229,271,267,text
../../data/geometry3k/symbols/1049.png,111,275,156,314,text
../../data/geometry3k/symbols/1049.png,178,277,213,316,text
../../data/geometry3k/symbols/1049.png,256,278,300,315,text
../../data/geometry3k/symbols/1049.png,329,276,366,312,text
../../data/geometry3k/symbols/1049.png,58,129,97,160,parallel
../../data/geometry3k/symbols/1049.png,58,252,102,289,parallel
../../data/geometry3k/symbols/105.png,161,37,179,62,text
../../data/geometry3k/symbols/105.png,166,88,208,118,text
../../data/geometry3k/symbols/105.png,121,125,145,143,text
../../data/geometry3k/symbols/105.png,30,48,44,73,text
../../data/geometry3k/symbols/105.png,66,13,100,43,perpendicular
../../data/geometry3k/symbols/1050.png,236,112,274,151,text
../../data/geometry3k/symbols/1050.png,153,115,202,155,text
../../data/geometry3k/symbols/1051.png,19,26,46,59,text
../../data/geometry3k/symbols/1051.png,59,38,81,65,text
../../data/geometry3k/symbols/1051.png,200,38,220,65,text
../../data/geometry3k/symbols/1051.png,247,27,275,57,text
